children,days_employed,dob_years,education,education_id,family_status,family_status_id,gender,income_type,debt,total_income,purpose
1,-1830.682451356873,30,Secondary Education,1,civil partnership,1,F,employee,1,94685.90739751572,to get asupplementary education
0,390124.765305634,60,secondary education,1,unmarried,4,F,retiree,0,357843.06040146906,transactions with my real estate
1,-505.6211586273047,46,SECONDARY EDUCATION,1,unmarried,4,F,employee,1,138071.54604246528,to get asupplementary education
0,-1723.086844848045,25,masters degree,0,civil partnership,1,M,employee,0,281677.0269005835,building a property
0,-160.97096124814328,46,secondary education,1,married,0,M,employee,0,147111.51692137012,transactions with my real estate
0,-3183.400143409025,46,secondary education,1,married,0,F,employee,0,147801.38012720225,buying property for renting out
0,-5494.64404361188,52,secondary education,1,married,0,M,employee,0,131157.88217802148,to get asupplementary education
0,,46,secondary education,1,married,0,F,employee,0,,building a real estate
0,-142.9100092665086,22,bachelor degree,2,unmarried,4,M,employee,0,70168.21987962579,building a real estate
0,-449.5455327381093,49,secondary education,1,married,0,F,partner,0,294199.56716348126,property
0,-4855.6453396639945,36,secondary education,1,civil partnership,1,F,employee,0,89858.41620711325,to have a wedding
0,-4367.390983541548,53,SECONDARY EDUCATION,1,widow / widower,2,F,partner,0,442880.4323591939,property
0,-1927.617848461329,49,secondary education,1,married,0,M,partner,0,303060.63129240274,to buy a car
0,-1357.0247001652522,24,secondary education,1,civil partnership,1,F,partner,0,247660.332378566,wedding ceremony
0,-8935.967635340823,49,secondary education,1,married,0,F,employee,0,85859.92183223141,to buy a car
2,-3817.809202794699,33,masters degree,0,married,0,F,employee,0,314764.8924435113,transactions with my real estate
0,,56,secondary education,1,married,0,M,employee,0,,construction of own property
0,382562.67612016265,65,secondary education,1,civil partnership,1,F,retiree,0,167525.52717470966,wedding ceremony
0,-681.1233753828751,41,secondary education,1,married,0,F,partner,0,186897.8061707631,transactions with the residential real estate
0,-5106.257100483,47,secondary education,1,unmarried,4,M,employee,0,154162.50165337807,housing transactions
0,-2790.4741462460493,35,masters degree,0,married,0,F,employee,0,231570.73181340066,building a property
0,369029.4863907264,65,masters degree,0,married,0,F,retiree,0,207446.90597480626,cars
0,,40,masters degree,0,unmarried,4,M,partner,0,,purchase of the house for my family
0,365062.7166827063,58,Secondary Education,1,unmarried,4,F,retiree,0,262862.79000199016,building a property
2,-2205.124113873087,34,masters degree,0,married,0,M,partner,0,690013.5060892875,to buy a car
0,-1835.0911888205746,25,secondary education,1,unmarried,4,F,partner,0,217490.4133264681,buying a second-hand car
0,333592.6207341185,57,secondary education,1,divorced,3,F,retiree,0,52417.11927548119,second-hand car purchase
0,383159.00453032344,72,secondary education,1,widow / widower,2,F,retiree,0,86113.2999064764,purchase of the house
0,-4566.89047428145,50,secondary education,1,married,0,F,employee,0,99269.94447449056,real estate transactions
0,-1979.3883183604653,58,SECONDARY EDUCATION,1,married,0,M,employee,0,1097954.7379925614,purchase of my own house
2,-3961.98376682896,28,masters degree,0,civil partnership,1,F,partner,0,293616.6685939621,to become educated
0,401715.8117488882,69,masters degree,0,unmarried,4,F,retiree,0,57390.25690813497,getting an education
0,-3563.0238744499634,48,secondary education,1,widow / widower,2,F,employee,0,90438.27612657587,cars
0,,36,masters degree,0,married,0,F,civil servant,0,,to get asupplementary education
0,-3417.4770818627367,55,masters degree,0,civil partnership,1,F,civil servant,0,226655.1410715609,getting higher education
1,-2793.758189779923,32,secondary education,1,married,0,M,partner,0,452592.259911941,transactions with the residential real estate
0,-287.6387744110192,58,secondary education,1,married,0,M,employee,0,107827.8110060273,buying a second-hand car
1,-4081.824598985461,44,secondary education,1,unmarried,4,F,employee,0,139092.2914008142,to become educated
0,,35,MASTERS DEGREE,0,married,0,F,partner,1,,buy commercial real estate
0,-8111.8297729429,55,secondary education,1,married,0,F,employee,0,71203.39385794141,transactions with my real estate
0,-400.8134060190812,53,Masters Degree,0,married,0,F,civil servant,0,139505.12013865382,car
0,360014.42789908743,67,secondary education,1,widow / widower,2,F,retiree,0,91408.98858129042,purchase of the house for my family
0,-196.07612444432976,35,Secondary Education,1,civil partnership,1,F,employee,0,99238.93755665908,to have a wedding
0,-423.9131587752024,42,secondary education,1,unmarried,4,F,employee,0,129085.0732592882,buy residential real estate
0,,67,secondary education,1,married,0,F,retiree,0,,purchase of the house
0,-2991.132957469753,55,secondary education,1,widow / widower,2,M,employee,0,88472.69421107801,housing transactions
0,-2637.66103818037,26,secondary education,1,married,0,F,partner,0,102985.19872550467,building a real estate
0,-4287.013161548031,35,secondary education,1,married,0,M,civil servant,0,171500.22308244932,purchase of the house
0,-9862.738168733913,44,secondary education,1,married,0,M,partner,0,232574.05092444769,profile education
3,-1916.5334065524191,35,MASTERS DEGREE,0,married,0,F,civil servant,0,147113.68627390845,going to university
3,-3274.6269462299574,33,secondary education,1,married,0,F,employee,0,62021.44405168287,buy commercial real estate
0,355817.0390095737,51,secondary education,1,widow / widower,2,F,retiree,0,130715.79564771545,transactions with the residential real estate
2,-6674.044370235091,47,secondary education,1,civil partnership,1,M,employee,0,153874.32072232387,wedding ceremony
3,-384.8423029227658,40,secondary education,1,married,0,M,partner,0,175734.46162009388,buy commercial real estate
3,-2272.3123034717387,44,secondary education,1,married,0,M,partner,0,119617.45178983935,buying a second-hand car
0,-1117.9977815386183,33,secondary education,1,unmarried,4,F,civil servant,0,77793.3442979714,education
0,-1045.8320184132629,43,secondary education,1,civil partnership,1,M,employee,0,148916.00196308095,purchase of the house for my family
1,-4090.5943692802784,35,masters degree,0,married,0,M,employee,0,160634.57041614034,housing transactions
0,-3780.341013287133,35,secondary education,1,married,0,F,employee,0,153746.406613715,profile education
1,-416.17570246752456,36,masters degree,0,civil partnership,1,F,employee,0,103857.46864964208,wedding ceremony
0,366854.64323353133,59,Secondary Education,1,widow / widower,2,F,retiree,0,96733.78473880712,housing transactions
1,-3441.9260442072527,42,masters degree,0,married,0,F,partner,0,373093.1886082598,to buy a car
0,,53,masters degree,0,married,0,F,partner,0,,building a property
2,-1364.570088624719,33,bachelor degree,2,married,0,F,employee,1,483054.7999100959,purchase of a car
0,-696.7345046695821,23,BACHELOR DEGREE,2,unmarried,4,M,employee,0,104835.66142524149,second-hand car purchase
3,-3262.9995750358535,32,secondary education,1,civil partnership,1,F,employee,0,86755.49350660761,construction of own property
0,-822.4015007488476,44,secondary education,1,divorced,3,F,employee,0,84987.24515501308,building a real estate
0,,56,masters degree,0,widow / widower,2,F,employee,0,,supplementary education
2,-2367.4071938770403,28,secondary education,1,married,0,F,employee,1,173748.6538654793,buy real estate
0,-392.4175586579402,47,secondary education,1,married,0,F,employee,0,239025.63067642372,property
0,-5350.899105547299,48,secondary education,1,married,0,F,employee,0,113907.67632457256,housing
0,-823.2842408232872,49,Masters Degree,0,married,0,F,partner,0,117665.61728238926,purchase of the house
0,-2291.9433789924856,29,Masters Degree,0,married,0,F,employee,0,192402.41948168434,buy real estate
0,-8876.745097427563,43,MASTERS DEGREE,0,married,0,F,employee,0,191108.3628609148,getting higher education
0,-3114.277822769146,40,secondary education,1,married,0,F,employee,1,216650.9741522505,buying property for renting out
0,-1488.3290239063545,35,secondary education,1,civil partnership,1,M,employee,0,147374.14983322442,to have a wedding
0,-4911.592278639355,52,secondary education,1,married,0,F,employee,0,194252.1344053934,going to university
1,-1430.4367791740199,31,masters degree,0,married,0,F,employee,0,181466.00499779987,buy residential real estate
1,,33,secondary education,1,divorced,3,F,employee,0,,to become educated
0,-1133.7915775036845,48,secondary education,1,civil partnership,1,F,employee,0,62916.317985920505,wedding ceremony
0,340850.24016495195,53,secondary education,1,civil partnership,1,F,retiree,1,114069.70222761287,having a wedding
0,-3691.252400841241,45,secondary education,1,civil partnership,1,F,employee,0,68903.34227008592,to have a wedding
0,-225.92605754844703,53,secondary education,1,married,0,F,partner,0,191559.50101464643,buying my own car
0,-3358.4115873781525,41,secondary education,1,civil partnership,1,F,employee,0,151119.175785914,property
0,,55,secondary education,1,married,0,F,retiree,0,,building a property
1,-2852.563148103669,28,secondary education,1,civil partnership,1,F,employee,0,64859.524082765216,housing
1,-236.25458814869685,33,secondary education,1,unmarried,4,F,employee,1,197636.23508303915,real estate transactions
0,371301.13300897134,61,secondary education,1,married,0,F,retiree,0,274590.41721236776,building a property
0,-6496.110776190064,56,secondary education,1,married,0,M,civil servant,0,155424.093959785,property renovation
0,-1258.1561129588135,23,secondary education,1,unmarried,4,F,employee,0,101409.75481902793,transactions with my real estate
0,-1012.6330736306993,48,secondary education,1,married,0,F,partner,0,229511.0155389611,transactions with the residential real estate
1,-8753.471557434159,44,secondary education,1,married,0,F,employee,0,138513.48540261635,property renovation
0,-1010.887817237214,26,secondary education,1,unmarried,4,M,employee,0,147427.94883955762,real estate transactions
0,-4959.893007223591,43,secondary education,1,married,0,F,employee,0,25227.893684099414,university education
0,-1605.6391516213587,42,SECONDARY EDUCATION,1,married,0,M,employee,1,449891.6265293811,real estate transactions
0,-1318.318962697274,49,SECONDARY EDUCATION,1,civil partnership,1,M,employee,0,183802.3097332781,wedding ceremony
0,-2634.319216042565,42,masters degree,0,civil partnership,1,M,civil servant,0,252707.53940010816,to have a wedding
0,-5958.3903865616285,57,masters degree,0,married,0,F,employee,0,77913.77507661389,car
0,-8642.47885385476,57,secondary education,1,married,0,M,partner,0,205397.85448614976,supplementary education
0,-1188.5360838446165,39,secondary education,1,civil partnership,1,M,partner,0,201279.29225896328,wedding ceremony
0,-1636.5338940539782,58,masters degree,0,married,0,M,employee,0,347614.7962869969,to get asupplementary education
1,,31,Masters Degree,0,civil partnership,1,F,partner,1,,having a wedding
1,387718.76022279664,68,secondary education,1,married,0,F,retiree,0,94578.59093584392,to get asupplementary education
2,-1785.6200361136218,36,secondary education,1,married,0,M,employee,0,137997.58673317984,getting higher education
0,-427.4359279540554,49,masters degree,0,civil partnership,1,F,employee,0,385652.1983536851,to have a wedding
2,-828.9432973111798,30,secondary education,1,married,0,F,employee,0,206991.7852047341,transactions with the residential real estate
2,-187.8603801680732,32,secondary education,1,married,0,F,employee,1,105948.26888293463,car
2,-2550.5431061502622,37,secondary education,1,married,0,F,employee,0,340633.9438326708,purchase of the house
0,,52,bachelor degree,2,married,0,F,retiree,0,,construction of own property
0,393036.4851380385,63,secondary education,1,divorced,3,F,retiree,0,65663.61353831067,housing
0,-2412.916638663213,62,secondary education,1,unmarried,4,F,employee,0,262281.49552980985,buying a second-hand car
0,-2791.4970798092354,41,secondary education,1,civil partnership,1,F,employee,0,77757.42679279193,purchase of the house
0,-2395.963435070113,43,bachelor degree,2,unmarried,4,F,partner,0,339868.6275990703,education
0,-1568.3910472298248,40,secondary education,1,married,0,M,employee,0,112325.6959031616,to own a car
0,-324.2346882225474,62,SECONDARY EDUCATION,1,widow / widower,2,F,civil servant,0,132385.74229847098,purchase of the house for my family
1,,54,secondary education,1,married,0,F,retiree,0,,purchase of my own house
2,-3428.658568730112,28,masters degree,0,civil partnership,1,F,partner,0,83974.3647350274,having a wedding
0,-4521.3595255080245,36,secondary education,1,married,0,F,civil servant,0,117877.01546593345,car purchase
0,354750.6311835817,55,masters degree,0,married,0,M,retiree,0,341182.4718714114,buy residential real estate
0,361033.43647535436,59,secondary education,1,married,0,F,retiree,0,97252.76743315402,purchase of a car
